objid,ra,dec,u-type,u-peaks,g-type,g-peaks,r-type,r-peaks,i-type,i-peaks
1237652947993362681,10.6829135792802,-9.73915014948793,NO_PEAK,"[]",DOUBLE,"[(50, 50)(52, 62)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]"
1237652629103247430,10.8284635857834,-10.6704851072117,NO_PEAK,"[]",SINGLE,"[(49, 50)]",DOUBLE,"[(50, 50)(43, 38)]",DOUBLE,"[(50, 50)(44, 37)]"
1237652629639921735,10.3774112501879,-10.1822635915462,SINGLE,"[(25, 31)]",DOUBLE,"[(50, 50)(49, 57)]",NO_PEAK,"[]",NO_PEAK,"[]"
1237652948530102436,10.3009121609302,-9.16952515329345,NO_PEAK,"[]",SINGLE,"[(28, 33)]",DOUBLE,"[(50, 50)(29, 33)]",DOUBLE,"[(50, 50)(29, 33)]"
1237652901826461800,10.6290090619575,-9.05784636240011,SINGLE,"[(25, 13)]",SINGLE,"[(50, 49)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(51, 71)]"
1237651272431763564,154.507836263058,63.8750079607977,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(41, 54)]",SINGLE,"[(50, 50)]"
1237651272431829116,154.851844403872,63.9902840461201,DOUBLE,"[(50, 50)(67, 46)]",DOUBLE,"[(50, 50)(68, 46)]",DOUBLE,"[(50, 50)(67, 46)]",DOUBLE,"[(50, 50)(67, 46)]"
1237651538169757876,154.756800789888,63.8844178140021,NO_PEAK,"[]",DOUBLE,"[(50, 50)(52, 35)]",DOUBLE,"[(50, 50)(52, 35)]",DOUBLE,"[(51, 50)(52, 35)]"
1237651272431632491,153.873700950612,63.7519365556964,DOUBLE,"[(50, 48)(47, 57)]",SINGLE,"[(50, 49)]",NO_PEAK,"[]",SINGLE,"[(15, 24)]"
1237651272431566977,153.521277103291,63.7096728048594,SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 49)]",DOUBLE,"[(50, 50)(61, 46)]"
1237651272431632488,153.740455293806,63.8536486349632,NO_PEAK,"[]",SINGLE,"[(49, 50)]",DOUBLE,"[(50, 50)(57, 57)]",DOUBLE,"[(50, 50)(57, 58)]"
1237651272968437871,153.057233726719,64.0195087240668,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(41, 58)]",NO_PEAK,"[]"
1237651537632362986,152.953289016382,62.8372183002847,NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(43, 11)(37, 13)]",DOUBLE,"[(43, 12)(37, 14)]"
1237651271894499501,153.069502328845,63.1699121884889,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 51)(30, 58)]"
1237651272431370361,152.789594502757,63.4396057727448,NO_PEAK,"[]",SINGLE,"[(38, 9)]",SINGLE,"[(39, 9)]",DOUBLE,"[(39, 10)(38, 17)]"
