objid,ra,dec,u-type,u-peaks,g-type,g-peaks,r-type,r-peaks,i-type,i-peaks
1237649962997580159,62.5527708780854,-5.00775317532867,NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(50, 50)(57, 46)]",NO_PEAK,"[]"
1237649962460577928,62.2997873523917,-5.45427377700612,NO_PEAK,"[]",SINGLE,"[(41, 51)]",SINGLE,"[(41, 50)]",DOUBLE,"[(41, 50)(50, 50)]"
1237649964071256076,62.2800195986652,-4.33369606513107,NO_PEAK,"[]",DOUBLE,"[(23, 60)(18, 59)]",SINGLE,"[(17, 58)]",NO_PEAK,"[]"
1237652901312135324,62.4046211315863,-4.82054503323361,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(58, 48)]",DOUBLE,"[(50, 50)(58, 48)]"
1237652901312200716,62.4977015799244,-4.82288176276853,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(61, 54)]"
1237649963534385372,62.3605074456059,-4.65691229442607,NO_PEAK,"[]",DOUBLE,"[(50, 50)(55, 62)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]"
1237649962997645454,62.7759736034101,-5.00425253233001,NO_PEAK,"[]",SINGLE,"[(31, 61)]",DOUBLE,"[(31, 62)(50, 50)]",DOUBLE,"[(32, 61)(50, 50)]"
1237652900775395609,62.7140524287473,-5.22234760969012,NO_PEAK,"[]",DOUBLE,"[(49, 50)(50, 60)]",DOUBLE,"[(51, 54)(50, 48)]",NO_PEAK,"[]"
1237649962460774523,62.766277001322,-5.54245917677767,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(60, 49)]",DOUBLE,"[(50, 50)(60, 49)]"
1237649964071321778,62.5311353648646,-4.29364733960114,NO_PEAK,"[]",SINGLE,"[(49, 50)]",DOUBLE,"[(50, 50)(38, 46)]",DOUBLE,"[(51, 50)(40, 45)]"
1237649963534516283,62.6697210859058,-4.5524353939785,SINGLE,"[(12, 32)]",SINGLE,"[(14, 33)]",SINGLE,"[(12, 34)]",DOUBLE,"[(14, 32)(24, 40)]"
1237652901849202886,62.8773675944942,-4.46954575323089,NO_PEAK,"[]",SINGLE,"[(50, 49)]",SINGLE,"[(50, 49)]",DOUBLE,"[(50, 50)(49, 65)]"
1237650796214092148,132.57563055216,0.0594144272530122,NO_PEAK,"[]",DOUBLE,"[(50, 49)(39, 40)]",SINGLE,"[(50, 49)]",SINGLE,"[(50, 50)]"
1237648722283921753,133.003965914111,0.682837096314776,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(47, 37)(37, 37)]"
1237648721746985444,132.960343894718,0.323007506873795,SINGLE,"[(40, 99)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(60, 56)]"
1237650796213829648,131.97836328863,0.11382625118014,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(50, 50)(1, 33)]"
1237650795676762698,131.658841403437,-0.421047985789984,NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(50, 50)(40, 51)]",NO_PEAK,"[]"
1237648721746854188,132.559893134886,0.36776568234276,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(51, 50)]",DOUBLE,"[(50, 50)(64, 59)]"
1237653664721600562,149.13939899934,1.8358512624098,SINGLE,"[(16, 6)]",SINGLE,"[(17, 4)]",SINGLE,"[(17, 4)]",DOUBLE,"[(17, 4)(16, 10)]"
1237653664184664072,148.917692354539,1.59731231946448,SINGLE,"[(13, 43)]",DOUBLE,"[(13, 44)(21, 45)]",DOUBLE,"[(13, 44)(20, 46)]",DOUBLE,"[(13, 43)(21, 45)]"
1237651752922710164,148.272148903522,1.17052605248236,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(30, 1)(30, 13)]"
1237651752922775674,148.396823279251,1.226457598631,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(49, 50)(49, 68)]"
1237653664721272926,148.43033383182,1.8083590603278,SINGLE,"[(53, 78)]",NO_PEAK,"[]",SINGLE,"[(50, 49)]",DOUBLE,"[(52, 78)(49, 50)]"
1237651752922710274,148.376590394219,1.36505234028898,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(39, 46)]"
1237653664184402137,148.333318666475,1.51128163618795,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(36, 63)]"
1237651753459646495,148.39485288583,1.59011965787915,DOUBLE,"[(50, 50)(96, 34)]",DOUBLE,"[(50, 50)(95, 34)]",NO_PEAK,"[]",NO_PEAK,"[]"
1237651752922644820,148.208319801984,1.29327758753791,NO_PEAK,"[]",DOUBLE,"[(50, 50)(51, 42)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]"
1237651753459253352,147.608644603265,1.58252187420274,NO_PEAK,"[]",DOUBLE,"[(50, 50)(37, 53)]",NO_PEAK,"[]",NO_PEAK,"[]"
1237651801769836701,147.476376719353,0.616578704082111,NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(50, 50)(42, 47)]",NO_PEAK,"[]"
1237653664720552237,146.779044071649,1.79413185480883,NO_PEAK,"[]",DOUBLE,"[(50, 49)(47, 55)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]"
1237651754532798674,147.041128929993,2.53941810718402,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(44, 25)]",DOUBLE,"[(50, 50)(44, 26)]"
1237653665257423000,146.793939480307,2.251219738085,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(39, 74)(76, 26)]"
1237653665257554026,146.969816621947,2.20305713671151,NO_PEAK,"[]",DOUBLE,"[(50, 50)(45, 61)]",DOUBLE,"[(51, 50)(45, 60)]",DOUBLE,"[(50, 51)(45, 61)]"
1237651753995927672,147.035250842005,2.04640128051129,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(49, 50)(63, 62)]",NO_PEAK,"[]"
1237651753995927732,147.09665078389,2.08710978444155,NO_PEAK,"[]",SINGLE,"[(57, 54)]",DOUBLE,"[(57, 54)(50, 50)]",DOUBLE,"[(57, 54)(50, 51)]"
1237654604246614179,147.848041973167,2.94713218975942,SINGLE,"[(37, 56)]",SINGLE,"[(38, 56)]",DOUBLE,"[(38, 57)(50, 51)]",DOUBLE,"[(37, 56)(50, 50)]"
1237651754533191985,148.000152844682,2.58668622904928,NO_PEAK,"[]",DOUBLE,"[(50, 50)(42, 55)]",DOUBLE,"[(50, 50)(59, 40)]",NO_PEAK,"[]"
1237653665257881780,147.768988082923,2.22329487707831,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(62, 40)]",DOUBLE,"[(50, 50)(61, 40)]"
1237651271364444443,189.350245516842,66.3058937281509,NO_PEAK,"[]",DOUBLE,"[(49, 52)(52, 46)]",SINGLE,"[(14, 24)]",NO_PEAK,"[]"
